Year,State,Parks and recreation,Insurance trust expenditure,Water supply,Judicial and legal,Correction,Unemployment compensation,Highways,Education,Financial administration,Other insurance trust,Electric power,Housing and community development,Interest on general debt,Libraries,Miscellaneous commercial activities,Solid waste management,Workers' compensation,Public welfare,Natural resources,Other governmental administration,General public buildings,Sewerage,Employee retirement,Health,Protective inspection and regulation,Parking facilities,Air transportation (airports),Utility expenditure,Gas supply,Sea and inland port facilities,Fire protection,Transit,Other and unallocable,Hospitals,Police protection,Employment security administration,Veterans' services,Liquor store expenditure
2018,New Hampshire,119347,844885,113784,170692,219086,51300,752278,4232726,583165,0,13666,218799,429678,60671,5532,134003,0,2405956,66063,236963,80348,210259,793585,172668,62382,15688,46238,172105,0,11,249304,44655,385136,63389,463221,22720,1225,550093
2018,Nevada,718103,2755209,1092377,521725,789904,297279,2101713,7062057,392573,0,105813,300992,921158,147080,16569,31498,0,4279607,347505,249350,93694,382257,2457930,450824,191131,9925,396750,1531875,0,0,568776,333685,921622,1119255,1360243,64348,521,0
2018,Pennsylvania,1080854,15382565,1471278,2052534,3722268,1878398,10896458,44125160,1918044,0,160891,1976642,4452212,196339,2932,1226547,163892,31622178,800087,1543541,1245578,2803383,13340275,5733122,383429,218366,671975,5121545,500692,97445,907557,2988684,3836592,4713191,3864430,102562,6932,1937382
2018,Oregon,728804,6130882,847773,834026,1373984,483717,2105480,14491750,978473,0,742133,768589,1320884,254517,165222,164053,270493,11244149,592956,753769,238413,1080973,5376672,1738944,378662,20197,390178,2513610,679,146448,797613,923025,2128387,3002376,1434948,51799,7678,406226
2016,Vermont,64534,400842,89126,74177,146791,70996,601425,2751920,116651,0,166228,158558,132920,21707,40539,34779,0,1879062,106995,85905,34527,86444,329846,364975,38346,8393,42949,286960,0,0,56157,31606,148685,22210,208207,2316,2376,59662
2016,Rhode Island,82548,1534542,240359,146371,230043,153322,451746,3339874,185406,184026,7607,293345,541364,39469,6016,104150,1264,2979209,75298,248772,88813,182741,1195930,235309,27489,1461,58947,358058,0,3492,333804,110092,422184,61822,439212,39583,0,0
2016,New Mexico,318972,2309049,381660,333596,784713,194581,976842,6670568,426871,0,194697,144973,449431,42465,5104,230655,16107,6277708,293593,248444,108337,210971,2098361,720686,107291,8333,86458,808897,82156,0,307856,150384,948016,1488837,687256,10441,4155,0
2016,Maine,95162,997403,153411,106923,257526,106232,1006819,3417674,258015,0,13208,284021,275973,41681,7066,116700,0,3175627,143998,151806,79606,193650,891171,244334,47777,4693,59729,204211,290,5459,160582,37302,679070,204384,289950,55880,243,0
2016,North Carolina,1089360,5969025,1553862,912407,1892121,243817,4333209,25802652,1178885,0,2398683,1460059,1915023,265719,29145,783653,0,14279156,593780,889947,494449,1044236,5725208,4999354,347996,30850,437645,5008992,125595,39130,1050461,930852,1617241,10210785,3058607,62075,6517,672948
2016,Kansas,332290,1998912,694947,317342,522150,229823,1990100,9390613,360303,0,827132,279827,841505,123565,16945,165797,0,4006358,252515,345766,120095,368751,1769089,420759,90172,6458,125120,1604884,33175,0,353714,49630,1018914,2926761,788654,32329,11071,0
2016,Louisiana,727640,4649734,611444,694434,1137143,214794,2393945,12306565,736533,29282,556193,717885,1537890,198279,63554,357982,58768,8963138,1036342,523853,127245,781781,4346890,673081,126156,2680,266136,1500268,93409,340560,727365,239222,1649751,2795362,1599088,126003,6046,0
2016,Ohio,1320412,17363699,1823092,1755792,1930150,981610,5949614,34099872,2021041,0,1046213,2026506,2815815,500347,60029,493171,819733,28413857,422443,1241978,431197,2181654,15562356,3494282,288328,63381,352674,3777657,50297,34242,1986882,858055,2936773,4459667,3659235,125885,30268,813369
2016,New Jersey,804411,13147296,942337,1503010,2133679,2042564,4874771,36310695,1405612,526297,154810,1453431,3317807,424933,252,995219,209153,16796402,478343,512996,373237,1642846,10369282,3232920,422195,81335,24500,4095708,0,43917,996016,2998561,8784623,2341904,3518642,192922,16011,0
2016,Nebraska,239835,1114320,325764,185011,499374,77914,1586184,7198248,305851,0,3843029,213869,331568,71414,8882,103313,751,2552348,278504,217521,50369,320317,1035655,314539,69966,8479,109869,4487733,270397,0,230969,48543,839520,880230,493201,43720,1184,0
2016,Mississippi,214871,2645918,327108,272804,497403,99402,1670797,8273038,438704,0,423379,278203,482488,47193,5702,193303,0,6180453,276143,254126,88677,316490,2546516,367609,89038,1201,95837,901583,132102,55886,287080,18994,669415,3899751,756900,112778,3670,279212
2016,Idaho,151757,1095698,144824,199191,362929,102290,841937,3356579,285192,0,77302,147060,236411,58931,40481,163114,141072,2440566,284943,125278,86046,216433,852336,258356,56398,60,61916,250850,36,1776,173385,28688,313962,706634,430772,9146,0,120067
2016,Arizona,665351,4711062,1337004,971356,1686597,278520,2445191,14539617,551930,0,3395738,452383,1486637,171791,2155,423847,0,12937972,483002,620429,250478,725605,4432542,868144,195404,9292,519142,5537984,52766,0,1119648,752476,1433339,1011959,2267170,2,14501,0
2016,Hawaii,319381,1385193,363774,300445,217115,139675,729848,3390117,271727,0,0,264639,340275,34794,394,239888,0,2841269,163803,144235,152639,422493,1245518,539552,58929,4062,438887,1259732,0,84956,227779,895958,1428160,628652,457839,6460,0,0
2016,Washington,1176298,7274936,1377230,1135011,1728290,1005764,4228359,23368058,893048,0,5090447,1354714,2712904,472803,91662,765490,2096230,11778473,1255189,573902,353767,1958015,4172942,3385356,508084,21132,577310,9078089,8485,492416,1553475,2601927,1931910,5690289,2094309,189939,36738,0
2016,Colorado,1224071,5909226,1755383,824632,1309595,547071,2980071,16331079,837623,14613,1026758,914760,2040783,289409,114036,141989,409590,8543733,502985,868629,313314,956777,4937952,772356,123350,46609,765390,4549461,157213,0,944795,1610107,2225260,2425927,1829355,57653,4130,0
2016,Utah,480530,1817601,572107,341343,541203,180058,1557027,9532763,490168,0,1072832,342531,439034,104657,21096,157180,195908,3766068,265706,345449,444917,271824,1441635,570880,76172,106,273035,2041605,5354,0,286562,391312,1030922,1919767,665185,11827,3376,257660
2016,Alabama,453847,3776172,937722,362247,721568,196704,2414997,13602047,613407,0,1635264,499373,1006207,95107,20738,281704,0,8404388,234322,459648,110021,386109,3579468,823787,137083,17695,111014,3002048,361776,115226,480366,67286,1528324,5956802,1249556,94880,5922,321268
2016,Georgia,1134237,7435773,2179157,1307792,1989501,394407,4134770,26726085,1036723,46104,2192296,1225726,1429095,216742,53235,653652,0,11777936,458033,945483,373159,1178268,6995262,2246563,166333,9490,624335,5908847,800030,329784,1157817,737364,2052664,4758505,2667236,37921,8444,0
2016,Montana,93252,945571,156535,212152,257400,115595,867933,2879944,166638,0,600,82406,177750,28594,63828,79759,64994,1770617,261187,161040,65056,152336,764982,357401,37393,5767,57567,197582,0,1247,98713,40447,331562,153721,294354,46792,2168,81539
2016,West Virginia,189454,1725860,272815,278248,352991,256533,1278978,5358703,277133,0,7991,138808,398171,55613,2649,77490,191360,4747353,218894,255984,104751,316777,1277967,283544,68847,8688,48688,338276,405,9388,116113,57065,740016,480753,387736,20147,11031,75983
2016,Missouri,736017,5321307,784457,556963,911452,292884,2348262,15082413,647776,0,1371602,639818,1594170,267644,29605,148988,103393,9158537,415323,565911,202138,1168850,4925030,2170145,99917,24996,317802,2797714,134457,3398,852232,507198,2245867,3899470,1799536,43844,4477,0
2016,Illinois,2668250,19884220,2971872,1595541,1883918,1943616,9511597,37607030,1823168,283,1030237,1984036,6708523,793608,21842,566937,12543,21280856,661180,1679882,619510,2120313,17927778,1887689,289818,70042,1223169,8828134,64099,6736,2602477,4761926,5485922,3121980,5200415,50947,9524,0
2016,Michigan,1014058,9575071,1626517,1167757,2521401,849313,3833532,29997117,1087940,0,1128808,1107947,3135578,382716,106921,497773,15689,16927188,424474,714038,210561,2362490,8710069,4372475,459196,61946,530339,3426065,0,7182,927144,670740,3462806,4628045,2509076,176033,0,824929
2016,Maryland,1201579,5878770,1394537,929100,1904825,545496,3389979,20040652,1088234,59871,70957,1441189,2004580,185732,38216,1002719,184637,12190746,506380,652512,345778,1365623,5088766,1742042,293275,52741,351916,2705248,164,145138,1150979,1239590,3275826,585049,2655341,53791,2977,264764
2016,Tennessee,600402,3405763,1333135,772541,1138801,260540,2228108,13914022,803568,0,6636346,804372,1130117,136804,83158,410529,0,11690007,388788,528160,319515,859296,3145223,965111,142418,10587,398664,9314878,1125479,2541,699214,219918,1562244,3571353,1810523,68027,5793,0
2016,Wisconsin,698508,5890313,697050,652826,1479715,519502,3796340,18085655,629008,0,1407621,310850,1303526,311060,11031,384135,2033,12250660,651445,965841,289013,992032,5368778,1504204,221879,63004,293641,2478909,1209,12108,713330,373029,1230472,2184107,1894438,136196,18589,0
2016,Delaware,85848,781858,97842,199184,310914,75790,586099,3678447,215263,0,313062,146549,306814,50594,9,87102,5224,2416452,87797,134830,98874,193204,700844,481989,69680,11322,7369,547992,0,58203,34617,137088,222236,83923,354420,17066,0,0
2016,Massachusetts,505789,8519973,1173946,1167817,914586,1492307,3845033,21962330,978889,3560,1398511,2782713,2895229,328632,20675,408718,47260,21859222,286173,425244,905482,1225203,6976846,1449974,288082,17806,616880,6289650,45995,100769,1256997,3671198,6631183,1580333,2515455,216627,83230,0
2016,Arkansas,270665,1998244,486871,222794,504403,204938,1757302,8358803,659614,0,455628,186799,484624,97520,47177,223458,14579,6914795,377990,229147,37536,317124,1778727,311258,97288,11531,105224,987246,3232,2901,292590,41515,386540,1128349,680398,89321,1852,0
2016,South Dakota,160351,584729,156213,90110,182555,26347,1047562,2454389,186526,0,193485,99798,181673,31630,31376,49235,1726,1120559,167664,91686,54485,108326,556656,177857,31549,4137,44712,375339,12319,0,66569,13322,282088,101037,201266,22896,1415,16830
2016,Virginia,1086105,6026014,1268685,1027918,2686591,404643,5580220,25549196,1155076,0,340818,1035315,2343733,329073,13601,602733,4425,11519079,266994,694170,746762,1647493,5616946,2218933,298831,68237,678437,2996782,170741,451862,1263557,1216538,2457910,5087316,2368355,84311,17482,596542
2016,Connecticut,274268,5496922,412434,729646,682862,687975,2572009,13638621,679403,0,426739,886082,1879583,174148,4706,298144,26546,3853992,283448,747551,120898,642347,4782401,961129,105197,48247,41333,1501501,21611,2313,579636,640717,2872374,1392930,1249334,23386,30905,0
2016,Iowa,327939,2524535,613501,351255,443716,434566,2587060,11006220,439813,0,530361,258115,613045,141569,55820,285352,6466,6135176,414876,218980,141766,508695,2083503,413990,98215,21864,102694,1297737,51338,7,258675,102537,1368010,3540545,778945,50979,1461,200372
2016,New York,2954433,33908584,3013425,4143963,6361562,2332413,11710010,82515766,3617265,0,6218780,5698573,13726691,1016813,31555,2833775,1468477,65094779,589726,1303129,1459424,3362770,30107694,6759418,911823,91951,2586614,28921935,12255,288787,3813427,19677475,21454080,16600961,9923400,195815,11048,0
2016,Alaska,117226,1362870,154509,254253,339537,132158,1590169,3542512,356156,0,452327,346156,282646,46079,285377,142848,4875,2238872,427450,295111,90046,114002,1225837,244403,39161,1646,296850,830825,170295,170528,220101,53694,1333042,462159,368170,37939,0,3065
2016,North Dakota,241943,778524,397320,112483,173969,205067,1800565,3221032,134566,0,23695,80039,175251,18310,230788,68250,197468,1532130,221723,95912,40469,131475,375989,183127,36215,4433,64762,436899,295,0,59250,15589,594704,48053,195776,17368,4879,0
2016,Minnesota,1115509,5490880,711863,747520,987019,836710,4975369,18245878,854095,0,1463069,1026932,1666141,246657,44693,360767,45950,15237715,840674,632287,447539,909965,4608220,1168501,186140,63067,378213,2834570,102656,47471,487954,556982,1820828,2118844,1908285,47134,13351,277746
2016,Florida,2996531,11426528,4223028,2518119,4447036,452374,10319717,41501078,2453079,0,4552410,2286631,4156513,567323,786570,2536450,56876,26441109,3109422,1226455,310232,3488479,10917278,5131836,745407,192848,2587365,10945998,215152,653036,3816152,1955408,6138777,8809795,7869704,304175,10769,0
2016,Kentucky,349776,4468502,982360,629502,903547,343923,2766636,12550355,489452,0,634094,452178,1401365,148250,65771,226005,229562,11209220,431316,482802,96894,670197,3895017,836592,100354,23049,230229,2102929,290035,34387,372695,196440,1061219,2429443,761990,133876,59639,5710
2016,California,6408730,61464559,16085142,8676531,15468283,5397144,17139733,124674645,5409304,5572315,10995567,8045955,16809120,1460759,4586016,3307309,993148,113426356,7706815,6064113,812671,8674630,49501952,20956413,4396610,524103,3780712,40883140,234460,1471559,8016111,13567971,12279485,26923916,17557870,310551,8318,0
2016,Texas,2504913,20019553,7748187,2992197,5943876,3090987,13880637,83343071,2270689,0,6243561,1940315,8983817,581615,29594,1427352,368689,37620343,1459580,1897113,868728,4193452,16559877,5316386,826240,30923,2145429,17137946,548113,515264,3200376,2598085,5877277,17819866,7693560,194989,886468,0
2016,South Carolina,587475,3439704,784348,355728,705331,173866,1844509,14308521,570467,0,2173251,496197,884877,155183,6009,358665,81887,7581562,237955,548445,222179,585312,3183951,1258021,130309,34013,222843,3233990,208083,288293,539464,68308,976548,6553299,1237484,65264,0,0
2016,United States Total,41939028,337320086,68865596,46544337,77884697,32533195,177981696,973025032,44186638,6436351,75542844,49870633,105221185,12025959,7330017,24666426,8876781,652513527,30613791,33559295,14848760,55546392,289473759,95886685,14362972,2106861,24009201,223524550,6991956,6042024,47982402,72124154,126843661,181437107,109116058,4107109,1380622,7742285
2016,Wyoming,143900,827223,212226,142050,216548,117282,797918,3148585,210448,0,90724,15151,46749,32396,28738,114252,176217,853413,187685,200144,152640,78859,533724,424430,39217,980,118031,309667,0,0,95151,6717,578331,1203197,233497,16307,15,96006
2016,District of Columbia,328468,508838,316763,132515,144915,114633,354822,2765772,280169,0,0,678972,561678,75218,0,118357,0,3785463,67548,79166,206826,592945,394205,455573,108188,28970,0,3314303,0,0,275695,2997540,824792,269888,593345,41235,0,0
2016,Indiana,546989,2961555,746687,595053,1034548,333332,2707124,17490235,563928,0,1166118,828612,1915694,402890,17586,239009,6431,12767122,388903,748203,105166,991706,2621792,782672,162789,31359,223461,2882974,742859,12121,877689,227310,1779203,5273855,1253596,96028,6503,0
2016,Oklahoma,473309,2757014,962839,391276,726031,386652,2594757,10555857,524636,0,1196146,499108,564912,137476,37118,218073,0,6660627,165800,430295,65638,347227,2370362,1088081,136290,11754,189137,2275965,32925,14703,526960,84055,700845,1129593,1026168,85288,16847,0
2016,New Hampshire,96237,781509,110827,150326,198457,61777,716554,4130584,172860,0,11844,212809,439172,54162,7971,135687,0,2259221,65256,171708,83409,163679,719732,143439,66620,10765,51444,149677,0,47,233609,27006,748502,54859,393792,29351,1039,528628
2016,Nevada,597725,2578586,1071652,478551,702020,342324,1730335,6084804,285462,0,110017,292590,778841,101527,17048,29166,0,3569076,256238,289285,176546,603192,2236262,384049,168378,7632,367202,1463494,0,0,554585,281825,642097,919561,1180808,62453,83,0
2016,Pennsylvania,1000972,14872844,1264690,1759592,3550608,2340879,10562496,41545149,1777085,0,138954,1896196,4184843,219889,8229,875093,282803,30143713,767112,1510599,1179065,2324167,12249162,5334444,373778,224408,603051,4713497,628619,78362,806968,2681234,3398197,4313581,3743124,102457,6146,1817619
2016,Oregon,666900,5577262,823009,766942,1217389,502085,2092679,13379582,965238,0,637705,657559,1152629,225469,29309,146710,334947,10263844,672038,715385,188270,888821,4740230,1588717,357361,18335,314530,2340121,2079,116829,738659,877328,2421945,2577078,1315523,54756,9961,428366
2015,Vermont,59929,380238,83905,71985,152885,77421,659200,2607876,110614,0,184585,147957,140728,22408,43595,33234,0,1770132,111655,85099,26191,79337,302817,361044,38361,5894,37220,299958,0,0,56651,31468,155018,20975,217495,2578,1119,57216
2015,Rhode Island,76755,1470498,203157,140902,221516,169390,443967,3226261,174920,179062,7725,249608,627675,37643,8333,142231,1654,2928577,83426,273601,96412,176087,1120392,223259,26832,1410,93314,320494,0,2343,319815,109612,366765,56811,418785,35443,0,0
2015,New Mexico,337772,2195410,341700,326631,757336,194648,1077678,6771650,350464,0,181782,154120,478007,39089,6722,220256,15557,5797992,319997,264793,99152,223464,1985205,768296,82991,9041,69117,739490,84931,0,319567,131077,988477,1428397,677223,9957,3343,0
2015,Maine,91620,1036218,154780,96789,207963,128476,890980,3330486,243498,0,13225,286341,299135,44005,7338,117276,0,3055434,132034,139315,81758,164419,907742,241823,47251,7982,45891,203867,0,7734,153659,35862,644943,190915,265292,65680,124,0
2015,North Carolina,958992,5756018,1421569,835096,1821960,346678,4139236,25130615,1111421,0,2841875,1496675,2147335,241546,26607,759825,0,14581368,591685,874750,534756,936022,5409340,3847576,313882,32370,432938,5237094,147562,33529,1029171,826088,1686359,9170928,2994177,60381,4821,634141
2015,Kansas,319817,1972065,604936,315167,513498,290349,1908151,9232404,346314,0,848706,274987,775779,119417,14781,170650,4577,3855879,267595,342965,124508,386567,1677139,353077,89443,5800,160160,1549869,46737,0,328487,49490,1089502,2573365,786452,34717,12054,0
2015,Louisiana,759488,4657696,583461,697553,1087963,183662,2284287,11811814,792505,117725,627333,785203,1529311,199210,62614,344709,97269,8477729,1071316,426538,199464,721660,4259040,644595,124733,2797,222873,1552086,107115,316185,684307,234177,1867683,2910416,1528301,134971,5343,0
2015,Ohio,1214334,16819899,1844635,1736340,1856303,1005249,5865912,33214028,1972404,0,1018667,2031243,3002523,488422,63973,486711,1071689,26179916,435638,1196282,442709,2214873,14742961,3512656,270744,55012,336823,3760827,50588,23990,1910196,846937,2784981,4325455,3419005,129912,34771,755412
2015,New Jersey,762503,12763364,870945,1496670,2134796,2200044,5065515,34913867,1383700,520743,178848,1463144,3298648,429879,219,1037154,209996,16306123,544237,478909,376165,1544684,9832581,3277020,412079,78038,26075,3823432,0,76756,936565,2773639,8707831,2331119,3398018,195939,15575,0
2015,Nebraska,226808,1062282,320050,171945,471714,93300,1450008,6605132,277530,0,3743976,216279,304494,66267,7746,95890,860,2560190,395610,220998,48168,341693,968122,297452,63872,7897,118637,4388157,274108,0,214765,50023,797708,1062441,464920,41038,1110,0
2015,Mississippi,236612,2526839,364712,247068,497657,123114,1614073,7822090,512050,0,434649,271777,436844,49688,5463,184712,0,5847018,345709,246618,96751,352750,2403725,392713,68362,1229,98577,963493,141304,66510,264694,22828,927978,3651126,729351,114054,3480,256248
2015,Idaho,143916,1047543,145255,211500,546691,112387,883307,3222484,292348,0,75689,134512,237056,55280,40815,160483,137145,2549274,292313,112727,104370,187270,798011,340023,58271,56,56948,250921,33,1324,174772,29944,320013,687022,404541,37697,0,112560
2015,Arizona,644373,4484180,1264292,961423,1685612,314073,2235299,13890587,553316,0,3615680,516628,1304958,170777,3358,387708,0,10111236,476500,633793,197975,777430,4170107,907483,189452,21153,482942,5768073,55224,0,1080485,832877,1173635,951024,2113256,0,15863,0
2015,Hawaii,256766,1359592,335402,289815,212722,178339,697989,3179175,262527,0,0,244160,331896,32723,373,258829,0,2636451,141184,149351,133219,396252,1181253,524069,48986,4747,569120,1155804,0,79394,221498,820402,1265532,658402,456058,6092,1024,0
2015,Washington,1019915,7021509,1323814,1063552,1643703,1012283,4179683,21182814,860764,0,5171240,1352035,2663447,416934,71793,728204,2046146,11552131,1289568,541011,443643,1910398,3963080,3308278,499153,19958,513316,8877144,9224,551061,1378405,2372866,1630911,5262026,1996318,183710,12783,0
2015,Colorado,1171845,5680364,1682099,793648,1289610,519595,2941966,15340623,813029,11357,984392,817235,2076436,281788,111621,135353,442038,7969352,472491,798371,267613,1029463,4707374,741227,123415,44108,766682,4473402,208267,0,884736,1598644,2092218,2249235,1779074,67647,5182,0
2015,Utah,451829,1706626,695686,337526,544210,176367,1584278,8655971,517637,0,1099915,357028,495715,114811,24180,169215,189392,3582549,252316,402795,382355,296922,1340867,529239,73787,69,241306,2218883,8347,0,282078,414935,997734,1564776,687542,10892,2069,240154
2015,Alabama,417911,3680308,896380,351911,741542,223151,2387575,14699632,586779,0,1730403,505630,1031439,98260,19780,258836,0,8146149,263227,447077,109501,332188,3457157,829530,135355,19022,121337,3079279,390895,129975,457054,61601,1506041,5338472,1239236,97330,6212,285733
2015,Georgia,810354,7230936,2271399,1212104,2049030,463325,3187866,25560266,947772,62677,2284445,1216476,1443250,185375,41734,694751,0,11737517,486746,983099,415781,1251027,6704934,2267098,180284,10550,674123,6239872,900257,308052,1101080,783771,1983051,4788883,2547838,33939,8486,0
2015,Montana,102404,947922,146140,156762,256100,108173,902607,2733189,177332,0,830,93576,184672,28229,64139,78325,121162,1517966,259669,161567,59266,132354,718587,349826,35170,5807,65697,187123,0,1277,96372,40153,288669,142754,320048,41558,2199,78470
2015,West Virginia,175084,1442408,302653,262994,334839,210875,1100141,5319408,310405,0,7992,125462,278837,54794,2522,78618,33341,4636156,237934,235385,97516,311264,1198192,281185,72966,7929,62186,367476,405,13932,116489,56426,737356,427631,373308,23067,9811,76406
2015,Missouri,666339,5065092,753490,532036,912165,365140,2405557,14918266,612829,0,1353892,640899,1608732,234664,27356,165010,89540,8916821,396885,534956,198031,1010974,4610412,2059978,96454,21556,301274,2701223,132694,3296,775752,461147,2332483,3696663,1718313,41376,3563,0
2015,Illinois,2600023,18754167,2735987,1642325,2297323,1890947,8865116,37705420,1848121,283,1077171,2178731,6502318,716512,21502,563913,15589,22238504,680868,1610436,650947,1997648,16847348,2151908,324858,60023,1229856,8443048,70159,6960,2570339,4559731,9185161,2716390,5009667,51443,25124,0
2015,Michigan,952794,9526618,1599267,1138136,2496235,874143,3649212,28932005,1090568,0,1172703,1159700,2991453,344376,106156,495403,12467,16378693,417650,701169,241982,2185809,8640008,4186910,421924,56435,484520,3376893,0,5800,917613,604923,3518377,4356241,2434339,107954,0,824929
2015,Maryland,1131111,5624437,1218275,880555,1875742,628053,3434257,19580539,1028211,50011,73226,1428672,2052955,196692,16559,936640,184637,12342448,544256,588794,362769,1304639,4761736,1692618,296940,50160,326111,2559573,182,133517,1102167,1267890,3501348,569320,2574835,58483,2033,259788
2015,Tennessee,676087,3239382,1220465,722391,1123563,304801,2211620,13968277,783816,0,6676562,865024,1151856,137259,78542,407544,0,10848714,354310,496870,345663,867626,2934581,938093,135243,11395,407897,9478040,1353659,1252,692730,227354,1614921,3279388,1809025,64765,5411,0
2015,Wisconsin,666629,5702800,701804,630031,1510474,631630,4473794,17748869,702640,0,1357144,334947,1300310,309221,11201,381470,2054,11606648,854679,972438,309591,957897,5069116,1772697,250454,56507,351668,2449830,1219,6631,682473,389663,1166550,2006613,1818287,111465,27279,0
2015,Delaware,70836,749681,100968,193520,304986,81005,468036,3616850,210531,0,336570,144647,304285,42722,1541,83234,5224,2280592,80441,123427,99001,183908,663452,463110,64540,9219,7108,560369,0,43626,35532,122831,209208,90693,360615,17493,0,0
2015,Massachusetts,477492,8447834,1136618,1135194,913575,1617582,3957367,21878366,957253,236163,1438509,2611007,2909412,305911,23840,382537,53196,19719540,311171,423647,805121,1107906,6540893,1178676,278152,19183,623833,6504132,51393,97671,1241040,3877612,6415912,1575450,2426320,215867,82815,0
2015,Arkansas,259873,1943235,484317,201835,527918,247482,1711893,8133500,667318,0,486636,190540,471419,104302,41217,224799,15100,6591349,341151,227749,41639,322334,1680653,325156,89642,4042,110065,1004349,3247,5165,296426,30149,418521,1073265,677496,90342,1611,0
2015,South Dakota,183217,535467,131203,84369,177293,26215,923556,2249337,159221,0,204380,95123,188985,30091,38214,50080,1865,1113548,173840,102446,56231,109431,507387,178151,29959,3050,42114,359213,12228,0,63566,11402,281598,96717,195390,21458,1386,17159
2015,Virginia,1062607,5763521,1252346,978780,2590849,451964,5045723,25326798,1095668,0,447817,986468,2370770,332262,17541,632658,3978,10882799,266364,697117,716766,1588634,5307579,2170760,286543,61227,675848,2827806,213634,427551,1256710,914009,2339487,4738290,2325404,82881,10983,573490
2015,Connecticut,347591,5154891,364258,706037,697957,746856,2355983,13078525,624681,0,368302,801790,1799399,169386,4601,298901,28411,3751582,249639,785894,133796,613432,4379624,906764,101409,48556,71900,1396843,23364,2460,589368,640919,2859127,1381031,1172595,19225,30750,0
2015,Iowa,326940,2395670,568855,360586,445125,404674,2657345,10839989,443860,0,530788,250453,610162,138381,50827,265613,7519,5838815,429441,208001,132740,536909,1983477,411902,89009,19780,99785,1274662,62222,8,254433,112797,1265676,3417048,745119,48940,1413,192289
2015,New York,2872656,32953841,2923229,4059183,6056416,2530138,11017892,79661297,3485476,0,6965750,5397963,13207285,969089,32436,2808402,1463941,60349815,635868,1254581,1467378,3133115,28959762,6776522,864793,106896,2244848,33145211,18069,365707,3649927,23238163,23030437,14613814,9569397,235694,11467,0
2015,Alaska,134566,1296371,148786,261625,348405,129736,1593636,3661680,338775,0,526736,340108,361331,52626,483822,143299,4285,2013118,383882,336325,126287,112862,1162350,269346,17389,1482,328665,752347,29099,169256,239799,47726,2191093,459227,395059,40572,0,3072
2015,North Dakota,267663,717875,388137,101184,139665,127939,1690004,2943802,123338,0,25153,78868,188926,16763,260677,71215,248085,1441878,291548,96253,44231,102815,341851,179009,34492,4895,54078,428285,333,0,56234,14662,565294,52334,191154,17912,3735,0
2015,Minnesota,1059057,5262035,711119,707681,910930,774496,4403912,16981462,821766,0,1494508,939749,1712837,233116,43540,340819,50831,13565758,890907,563505,375624,874525,4436708,1095091,175280,63544,345510,2827540,122658,60531,452116,499255,1665879,2023299,1840392,51261,16348,291141
2015,Florida,2829911,10959011,4340630,2408991,4331700,632493,10465060,39693103,2409921,0,4838680,2431905,4292434,577639,1030802,2379120,73868,26958435,3065706,1153963,404449,3276528,10252650,5088956,704987,167793,2323813,11112716,218141,598501,3738753,1715265,6003935,8530717,7529788,323491,8745,0
2015,Kentucky,335393,4271561,890009,608193,861661,348801,2917368,11811275,491958,0,666570,419853,1620965,150629,62439,214891,200652,10887508,432687,455094,92728,555910,3722108,853977,93810,28847,215255,2103436,357271,28882,340262,189586,972140,2129038,771509,128711,58253,5204
2015,California,5832536,59820206,15073016,7809942,15275175,5675924,16562840,115172333,5203616,5386930,11746317,8282602,16671528,1418198,4120992,2928725,1511574,102369041,4829149,5811366,796122,6927309,47245778,19655706,3735717,485649,3197818,41697322,222404,1895948,7501465,14655585,11464691,25665180,16535225,413393,15473,0
2015,Texas,2435642,18579958,7920725,2839704,5576316,2467411,12622191,80037196,2214799,0,6469618,1993988,9370219,553585,33093,1428259,374053,35419136,1506327,1667137,861366,3968681,15738494,5005177,791043,29598,2076797,17679823,573895,459430,3051963,2715585,5549606,17378091,7307829,193613,558242,0
2015,South Carolina,574124,3331620,779379,346061,715377,156864,1579962,13684109,661858,0,2391854,466423,1065860,142946,5858,346048,88554,7623285,240548,447629,174007,575577,3086202,1206479,127474,26588,226107,3491306,250627,182170,494267,69446,947250,6028911,1150431,55846,0,0
2015,United States Total,39678352,325108671,66905364,44330807,76641224,33351774,171083749,934353108,43116935,6564951,79044704,49754263,105612997,11570428,7287369,23941702,9786034,613501946,28560373,32185208,15126632,51888368,275405912,91809580,13300010,1983970,22675172,228353988,7457162,6311613,45966782,74946758,130125361,170198338,104806925,4223228,1044996,7686609
2015,Wyoming,160457,761738,202764,136952,214198,76945,812934,2958410,202186,0,111743,16191,51752,31885,25727,87694,189785,822785,196464,187423,126145,73379,495008,399471,37709,1675,98077,325522,0,0,83671,11015,606825,1134946,222334,26687,6,95540
2015,District of Columbia,220494,482504,320815,107058,142372,132726,469871,2724401,262970,0,0,604553,521577,71910,0,114296,0,3563573,60291,76310,195481,608664,349778,472754,96871,27069,0,2834769,0,0,243139,2513954,901104,277154,584667,41818,0,0
2015,Indiana,468558,3033789,696164,568591,1026456,377759,2734233,16718013,521838,0,1138099,788814,2065313,402196,17790,230689,6431,11589394,401345,710220,116255,889049,2649599,775995,150547,8355,240942,2707087,676307,18630,841538,196517,1558902,4902700,1201353,97478,4384,0
